date,name,tier,lp,score
2025-07-26,LOV3#КR1,Diamond IV,79,21.2
2025-08-26,Shayd#V0ID,Emerald II,49,20.06
2025-11-28,Synow#KR1,Emerald IV,73,15.46
2025-07-10,가을와이번스#KR1,Platinum III,63,16
2025-06-21,강철의주먹연우#KR1,Platinum III,18,17.18
2025-11-24,날씨가너무덥네요#KR1,Emerald IV,83,20.83
2025-07-04,두유남진원#KR2,Bronze III,64,17.37
2025-08-20,우리좋은말만써요#KR1,Silver III,24,11.1
2025-02-22,춘봉박#알콜장전,Gold III,27,13.01
2025-09-27,탬탬버린유튜브좋아요#KR2,Gold II,27,14.02
2026-01-08,육성무#00000,Bronze III,22,1
